x,y,z,synthetic,overlap,withheld,return_number,intensity,classification,scanner_channel,edge_of_flight_line,scan_angle,pc_ID,key_point,gps_time,scan_direction_flag,label_semantikarto,probability,point_source_id,user_data,number_of_returns,cluster_label
44.20547300022162,-0.10534679987663514,3.8330000008451024,0,0,0,0,65535,2,0,0,0,0.0,0,53673.30415846939,0,1,0.9684107303619385,0,0,0,0
44.20547300022162,-0.10534679987663514,3.8330000008451024,0,0,0,0,65535,2,0,0,0,0.0,0,53673.30415846939,0,1,0.9684107303619385,0,0,0,0
44.01447489994444,-0.008346800076561607,3.562999999790579,0,0,0,0,65535,5,0,0,0,0.0,0,53673.309163352205,0,1,0.9828275442123413,0,0,0,0
44.230474500132985,-0.10134680004780515,3.8069999993649204,0,0,0,0,65535,2,0,0,0,0.0,0,53673.309163352205,0,1,0.9684107303619385,0,0,0,0
44.08547410033264,-0.059346799690028644,3.3859999992418977,0,0,0,0,65535,5,0,0,0,0.0,0,53673.33925368424,0,1,0.975764811038971,0,0,0,0
44.08547410033264,-0.059346799690028644,3.3859999992418977,0,0,0,0,65535,5,0,0,0,0.0,0,53673.33925368424,0,1,0.975764811038971,0,0,0,0
44.249475499807495,-0.11234679993626455,3.504999999944365,0,0,0,0,65535,2,0,0,0,0.0,0,53673.34425856705,0,1,0.9757788777351379,0,0,0,0
44.249475499807495,-0.11234679993626455,3.504999999944365,0,0,0,0,65535,2,0,0,0,0.0,0,53673.34425856705,0,1,0.9757788777351379,0,0,0,0
45.49585540044928,-1.137585999881288,3.7150290995694006,0,0,0,0,31811,2,0,0,0,1.0,0,53689.05208327408,0,1,0.9907543659210205,0,0,0,1
45.52208139996251,-1.1525789001072244,3.6745157998366507,0,0,0,0,28929,2,0,0,0,1.0,0,53689.05208327408,0,1,0.9907543659210205,0,0,0,1
45.48649029981867,-1.1243804998668525,3.6872456997779652,0,0,0,0,31111,2,0,0,0,1.0,0,53689.05708815689,0,1,0.9907543659210205,0,0,0,1
45.489210200058324,-1.1353412999026715,3.6751438005751993,0,0,0,0,31166,2,0,0,0,1.0,0,53689.05708815689,0,1,0.9907543659210205,0,0,0,1
45.50099760018714,-1.1373673997684506,3.6629376996581167,0,0,0,0,30644,2,0,0,0,1.0,0,53689.05708815689,0,1,0.9907543659210205,0,0,0,1
45.51682480030696,-1.1334227002576758,3.6506953998700133,0,0,0,0,31614,2,0,0,0,1.0,0,53689.05708815689,0,1,0.9940776824951172,0,0,0,1
45.51852229999434,-1.1453712002364667,3.6376053004967823,0,0,0,0,33897,2,0,0,0,1.0,0,53689.05708815689,0,1,0.9940776824951172,0,0,0,1
45.5232335003851,-1.1533364998101632,3.6234857012270396,0,0,0,0,32115,2,0,0,0,1.0,0,53689.05708815689,0,1,0.9940776824951172,0,0,0,1
45.473131199673055,-1.1171608997457907,3.6624981006814004,0,0,0,0,27223,2,0,0,0,1.0,0,53689.062093039705,0,1,0.9840793013572693,0,0,0,1
45.475797699961525,-1.1291064997299853,3.6473918992695036,0,0,0,0,28174,2,0,0,0,1.0,0,53689.062093039705,0,1,0.9840793013572693,0,0,0,1
45.42410089972688,-1.20839970002644,3.5798334002594654,0,0,0,0,32405,2,0,0,0,1.0,0,53689.06709792252,0,1,0.9904943704605103,0,0,0,1
45.43995859982995,-1.2024601001954136,3.568600499867194,0,0,0,0,30620,2,0,0,0,1.0,0,53689.06709792252,0,1,0.9904943704605103,0,0,0,1
45.4668217000221,-1.1895850997137334,3.554220999583391,0,0,0,0,30212,2,0,0,0,1.0,0,53689.067158957674,0,1,0.9869806170463562,0,0,0,1
45.483697899937596,-1.1836578002561198,3.5439718993286133,0,0,0,0,29446,2,0,0,0,1.0,0,53689.067158957674,0,1,0.9842245578765869,0,0,0,1
45.49751089993836,-1.1816985999684262,3.531752399361301,0,0,0,0,27479,2,0,0,0,1.0,0,53689.067158957674,0,1,0.9842245578765869,0,0,0,1
45.50526620001351,-1.1856907999108743,3.518602699308084,0,0,0,0,28149,2,0,0,0,1.0,0,53689.067158957674,0,1,0.9842245578765869,0,0,0,1
45.49817850006041,-1.1177615003357906,3.5440652999118174,0,0,0,0,25277,2,0,0,0,1.0,0,53689.07216384049,0,1,0.9810645580291748,0,0,0,1
45.50393490050926,-1.1237441001114596,3.5319389001754002,0,0,0,0,28055,2,0,0,0,1.0,0,53689.07216384049,0,1,0.9810645580291748,0,0,0,1
45.50362589947479,-1.1386831999422329,3.51986680002907,0,0,0,0,28168,2,0,0,0,1.0,0,53689.07216384049,0,1,0.9810645580291748,0,0,0,1
45.49856760021149,-1.066768499644134,3.545316100416453,0,0,0,0,29009,2,0,0,0,1.0,0,53689.0771687233,0,1,0.9838786125183105,0,0,0,1
45.50540359982116,-1.0687735998710661,3.536192300892749,0,0,0,0,29512,2,0,0,0,1.0,0,53689.0771687233,0,1,0.9838786125183105,0,0,0,1
45.506029200285035,-1.0836996996517518,3.520104300408528,0,0,0,0,28848,2,0,0,0,1.0,0,53689.0771687233,0,1,0.9838786125183105,0,0,0,1
45.48149689964135,-1.1274592000748527,3.5072853999169804,0,0,0,0,27085,2,0,0,0,1.0,0,53689.0771687233,0,1,0.9810645580291748,0,0,0,1
43.9443225997622,0.23263380016181057,6.1898347000000005,0,0,0,0,9379,9,0,0,0,1.0,0,53689.086995383455,0,1,0.9998468160629272,0,0,0,0
43.94903759989056,0.2226635002123705,6.176705000330028,0,0,0,0,33890,9,0,0,0,1.0,0,53689.086995383455,0,1,0.9998468160629272,0,0,0,0
43.961858800324556,0.22562990015899023,6.164506999940389,0,0,0,0,43633,9,0,0,0,1.0,0,53689.086995383455,0,1,0.9997749924659729,0,0,0,0
43.97570610058629,0.22757910024238087,6.154287399673295,0,0,0,0,45556,9,0,0,0,1.0,0,53689.086995383455,0,1,0.9997749924659729,0,0,0,0
43.99256709993105,0.23351140016132294,6.1430380992748175,0,0,0,0,44681,9,0,0,0,1.0,0,53689.086995383455,0,1,0.9997749924659729,0,0,0,0
44.01249510000837,0.2444119001361121,6.133763599905402,0,0,0,0,40501,9,0,0,0,1.0,0,53689.086995383455,0,1,0.9997749924659729,0,0,0,0
44.026411099633805,0.253355699694695,6.124578300037536,0,0,0,0,27820,9,0,0,0,1.0,0,53689.086995383455,0,1,0.9997749924659729,0,0,0,0
43.91113089968874,0.23293260017474124,6.178380799351913,0,0,0,0,30914,9,0,0,0,1.0,0,53689.09200026627,0,1,0.9998468160629272,0,0,0,0
