x,y,z,synthetic,overlap,withheld,return_number,intensity,classification,scanner_channel,edge_of_flight_line,scan_angle,pc_ID,key_point,gps_time,scan_direction_flag,label_semantikarto,probability,point_source_id,user_data,number_of_returns,cluster_label
11.683376299696992,-0.0007858996780679486,2.2679790002246456,0,0,0,0,50802,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9935114979743958,0,0,0,0
11.674312600294876,0.005111499715088112,2.2779820999811515,0,0,0,0,43816,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9935114979743958,0,0,0,0
11.667263100084737,0.01003250000020172,2.285982899935774,0,0,0,0,36440,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9761537909507751,0,0,0,0
11.66319660011155,0.016007000086793337,2.295971700134588,0,0,0,0,32178,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9761537909507751,0,0,0,0
11.670978600167897,0.03216929985865119,2.30689080012389,0,0,0,0,25531,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9761537909507751,0,0,0,0
11.693645500032462,0.05556220019373162,2.317743099798921,0,0,0,0,19562,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9520342350006104,0,0,0,0
11.709407800152363,0.07284410024920848,2.3276365999472435,0,0,0,0,17153,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9520342350006104,0,0,0,0
11.710269999697315,0.08389519994560415,2.3375934000547884,0,0,0,0,14550,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9520342350006104,0,0,0,0
11.719097199695565,0.09707329987782692,2.348520600017218,0,0,0,0,14716,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9520342350006104,0,0,0,0
11.724887899724678,0.11219740038250745,2.357448899630595,0,0,0,0,15766,5,0,0,0,1.0,0,52717.493733664705,0,1,0.9764187932014465,0,0,0,0
11.732715600199475,0.12535629978012575,2.3673790002497905,0,0,0,0,15788,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9764187932014465,0,0,0,0
11.739521099983955,0.13949970012424023,2.377308699544694,0,0,0,0,16324,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9775766730308533,0,0,0,0
11.743358600020922,0.15159330032271617,2.3862531998658514,0,0,0,0,16621,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9775766730308533,0,0,0,0
11.746219699976473,0.16267530018986895,2.396204799891932,0,0,0,0,16795,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9775766730308533,0,0,0,0
11.739193000191163,0.16559650036129708,2.4042128000765093,0,0,0,0,16203,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9775766730308533,0,0,0,0
11.74006269992903,0.1756478002183101,2.4141735003403437,0,0,0,0,15976,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9775766730308533,0,0,0,0
11.753826199725173,0.19289880010302987,2.4240721000486762,0,0,0,0,16852,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9775766730308533,0,0,0,0
11.758663200010858,0.20500789999407115,2.4330141996585772,0,0,0,0,17171,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9304918050765991,0,0,0,0
11.757541699911943,0.21503199979284873,2.4439804998015386,0,0,0,0,17300,5,0,0,0,1.0,0,52717.49376418228,0,1,0.991783857345581,0,0,0,0
11.75843430026509,0.2230724002928875,2.4509481002647493,0,0,0,0,16833,5,0,0,0,1.0,0,52717.49376418228,0,1,0.991783857345581,0,0,0,0
11.762279500150605,0.23517339962213057,2.4618929002393,0,0,0,0,18240,5,0,0,0,1.0,0,52717.49376418228,0,1,0.991783857345581,0,0,0,0
11.767131799942938,0.24627879967348543,2.469838900009068,0,0,0,0,18470,5,0,0,0,1.0,0,52717.49376418228,0,1,0.991783857345581,0,0,0,0
11.772945399862063,0.26040680026892565,2.4797710000152278,0,0,0,0,17711,5,0,0,0,1.0,0,52717.49376418228,0,1,0.991783857345581,0,0,0,0
11.787693099778622,0.27867679979811505,2.4906634001354178,0,0,0,0,18502,5,0,0,0,1.0,0,52717.49376418228,0,1,0.9614313840866089,0,0,0,0
11.788555199858392,0.28871689973843073,2.4976242001699136,0,0,0,0,19415,5,0,0,0,1.0,0,52717.49376418228,0,1,0.8893364071846008,0,0,0,0
11.716960899737673,-0.059710299736517425,2.149105899848615,0,0,0,0,27432,5,0,0,0,1.0,0,52717.49873854752,0,1,0.8586586117744446,0,0,0,0
11.723789200050591,-0.04656680008757344,2.1590384004175416,0,0,0,0,37949,5,0,0,0,1.0,0,52717.49873854752,0,1,0.8586586117744446,0,0,0,0
11.725666099989336,-0.036500200243397805,2.1689962000281873,0,0,0,0,41342,5,0,0,0,1.0,0,52717.49873854752,0,1,0.8586586117744446,0,0,0,0
11.73248679991889,-0.023356699682557006,2.1789292001582825,0,0,0,0,43169,5,0,0,0,1.0,0,52717.49873854752,0,1,0.866424024105072,0,0,0,0
11.72940449996251,-0.016366800120126326,2.188911800391768,0,0,0,0,45764,5,0,0,0,1.0,0,52717.49873854752,0,1,0.866424024105072,0,0,0,0
11.721370700270382,-0.01246109991409881,2.1969193002536507,0,0,0,0,46878,5,0,0,0,1.0,0,52717.49873854752,0,1,0.866424024105072,0,0,0,0
11.711353300295961,-0.010593500217557224,2.2029393999539653,0,0,0,0,48024,5,0,0,0,1.0,0,52717.49873854752,0,1,0.943363606929779,0,0,0,0
11.70033650026327,-0.007726599671570859,2.212958700037489,0,0,0,0,52189,5,0,0,0,1.0,0,52717.49873854752,0,1,0.9935114979743958,0,0,0,0
11.691280399793985,-0.002840200216874124,2.2199647998370824,0,0,0,0,55426,5,0,0,0,1.0,0,52717.49873854752,0,1,0.9935114979743958,0,0,0,0
11.685230299642116,0.0021036999858481675,2.2299631998348186,0,0,0,0,53253,5,0,0,0,1.0,0,52717.49873854752,0,1,0.9935114979743958,0,0,0,0
11.677204199798537,0.005005800296080325,2.2369740999146366,0,0,0,0,43994,5,0,0,0,1.0,0,52717.49873854752,0,1,0.9935114979743958,0,0,0,0
11.66817099994453,0.008903400122688983,2.246984300141169,0,0,0,0,36627,5,0,0,0,1.0,0,52717.49873854752,0,1,0.9935114979743958,0,0,0,0
11.667064699887078,0.016916600382112908,2.2549574997219812,0,0,0,0,33823,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9935114979743958,0,0,0,0
11.673862499926619,0.032063599710125956,2.2658832999993064,0,0,0,0,27412,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9935114979743958,0,0,0,0
11.699520099876686,0.056506399860433154,2.277723200120866,0,0,0,0,21907,5,0,0,0,1.0,0,52717.498769065096,0,1,0.7659271359443665,0,0,0,0
11.711292299749205,0.0737303001779466,2.2886279000310212,0,0,0,0,18156,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9520342350006104,0,0,0,0
11.71712880028361,0.08585469987377113,2.2975672002707137,0,0,0,0,16404,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9792121648788452,0,0,0,0
11.72193530029592,0.09996720004712853,2.3075016000859128,0,0,0,0,16059,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9792121648788452,0,0,0,0
11.727764199721692,0.11309900005991988,2.3184374003441643,0,0,0,0,15617,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9792121648788452,0,0,0,0
11.730617599828694,0.12417729999693036,2.327389100133751,0,0,0,0,15310,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9792121648788452,0,0,0,0
11.739444799826943,0.13735160005511976,2.3373163998596866,0,0,0,0,15154,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9854185581207275,0,0,0,0
11.748226200045169,0.15352560001026835,2.3472326997208324,0,0,0,0,16100,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9854185581207275,0,0,0,0
11.746151000202826,0.15952370016884418,2.3552163996052653,0,0,0,0,15976,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9854185581207275,0,0,0,0
11.746028900162178,0.16955949978615376,2.365179400058902,0,0,0,0,16304,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9775766730308533,0,0,0,0
11.75380329983516,0.18571800023111634,2.37509859981171,0,0,0,0,17463,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9775766730308533,0,0,0,0
11.757686599652152,0.19481200011176542,2.3840544997988977,0,0,0,0,17004,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9775766730308533,0,0,0,0
11.762508399896374,0.20893189959826933,2.395989300169708,0,0,0,0,16523,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9304918050765991,0,0,0,0
11.76438529973151,0.21798760017739416,2.4029506001461356,0,0,0,0,16966,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9304918050765991,0,0,0,0
11.768238100000389,0.22908509991949166,2.4128992998997902,0,0,0,0,16503,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9304918050765991,0,0,0,0
11.76909260031845,0.24013250041526246,2.421855799969601,0,0,0,0,16890,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9304918050765991,0,0,0,0
11.777904500084786,0.2543067000743462,2.4317797002427053,0,0,0,0,16503,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9304918050765991,0,0,0,0
11.786716500145182,0.26848099985970036,2.4417035997542835,0,0,0,0,16776,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9614313840866089,0,0,0,0
11.782657700020545,0.2734482001203543,2.4496959003153016,0,0,0,0,17116,5,0,0,0,1.0,0,52717.498769065096,0,1,0.9614313840866089,0,0,0,0
11.772594500266099,0.2793301997648361,2.4597014000215385,0,0,0,0,17746,5,0,0,0,1.0,0,52717.498769065096,0,1,0.8893364071846008,0,0,0,0
11.777446800058431,0.29043569976008204,2.467647399791306,0,0,0,0,17970,5,0,0,0,1.0,0,52717.498769065096,0,1,0.8893364071846008,0,0,0,0
11.788227099961988,0.306640500124476,2.4775584999517504,0,0,0,0,20534,5,0,0,0,1.0,0,52717.498769065096,0,1,0.8893364071846008,0,0,0,0
11.598911299788911,-0.2872986999559388,1.9482664002044707,0,0,0,0,24733,5,0,0,0,1.0,0,52717.50374343033,0,1,0.968662440776825,0,0,0,0
11.716869400264464,-0.06086220013488587,2.108109800151588,0,0,0,0,26603,5,0,0,0,1.0,0,52717.50374343033,0,1,0.9538372755050659,0,0,0,0
11.731616999990573,-0.04259220005855837,2.119002199891015,0,0,0,0,38157,5,0,0,0,1.0,0,52717.50374343033,0,1,0.9538372755050659,0,0,0,0
