x,y,z,synthetic,overlap,withheld,return_number,intensity,classification,scanner_channel,edge_of_flight_line,scan_angle,pc_ID,key_point,gps_time,scan_direction_flag,label_semantikarto,probability,point_source_id,user_data,number_of_returns,cluster_label
39.63736534997065,0.0625495002496422,3.202185000432358,0,0,0,0,65535,5,0,0,0,1.0,0,48594.10933425064,0,1,0.9803088903427124,0,0,0,0
39.63735774998792,0.07057170015076343,3.197220600337691,0,0,0,0,65535,5,0,0,0,1.0,0,48594.10933425064,0,1,0.9803088903427124,0,0,0,0
39.63235665020907,0.07859369997445886,3.1942789999789163,0,0,0,0,65535,5,0,0,0,1.0,0,48594.10933425064,0,1,0.9803088903427124,0,0,0,0
39.637334849696686,0.07960710021163654,3.1892608000666103,0,0,0,0,65535,5,0,0,0,1.0,0,48594.10933425064,0,1,0.9803088903427124,0,0,0,0
39.637334849696686,0.07960710021163654,3.1892608000666103,0,0,0,0,65535,5,0,0,0,1.0,0,48594.10933425064,0,1,0.9803088903427124,0,0,0,0
39.64829824995561,0.07661890013823011,3.182197899696312,0,0,0,0,59310,5,0,0,0,1.0,0,48594.10933425064,0,1,0.9803088903427124,0,0,0,0
39.64711185014642,0.09483379972562837,3.1342828998261565,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9342442154884338,0,0,0,0
39.65508074988353,0.08984199966606321,3.129224600184115,0,0,0,0,64562,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9526411890983582,0,0,0,0
39.65403934971736,0.10791460020617619,3.1133091998818316,0,0,0,0,56488,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9526411890983582,0,0,0,0
39.65303994986134,0.1169340003384579,3.109353899689613,0,0,0,0,65330,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9526411890983582,0,0,0,0
39.65303994986134,0.1169340003384579,3.109353899689613,0,0,0,0,65330,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9526411890983582,0,0,0,0
39.63788795023004,0.19824830012667394,3.0447825000509954,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9860746264457703,0,0,0,0
39.63788795023004,0.19824830012667394,3.0447825000509954,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9860746264457703,0,0,0,0
39.64286235008752,0.20026620014908478,3.038769100169703,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9860746264457703,0,0,0,0
39.6588001502842,0.20430909967055336,3.022713999984865,0,0,0,0,63613,5,0,0,0,1.0,0,48594.11470534439,0,1,0.9819977879524231,0,0,0,0
39.61028864967835,0.01759310027473962,3.2031081998344972,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9558232426643372,0,0,0,0
39.61028864967835,0.01759310027473962,3.2031081998344972,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9558232426643372,0,0,0,0
39.62125585020959,0.016604900186154774,3.1960538000844307,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9558232426643372,0,0,0,0
39.616258649842,0.02362249991524814,3.194107900397023,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9558232426643372,0,0,0,0
39.63396644985243,0.10902530017008828,3.096404899752682,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9526411890983582,0,0,0,0
39.62793925021592,0.13009790006088637,3.0825256000184695,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9302919507026672,0,0,0,0
39.62793925021592,0.13009790006088637,3.0825256000184695,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9302919507026672,0,0,0,0
39.66461755009965,0.2004674997597452,2.984670000527479,0,0,0,0,65535,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9634368419647217,0,0,0,0
39.66959575030973,0.20348530015355212,2.978660399888767,0,0,0,0,58852,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9634368419647217,0,0,0,0
39.66958425027355,0.20850740031719353,2.9736826998327075,0,0,0,0,52346,5,0,0,0,1.0,0,48594.11958815689,0,1,0.9634368419647217,0,0,0,0
39.62114525025181,-0.0023194001597878836,3.1789701997391906,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9558232426643372,0,0,0,0
39.620130550007005,0.0047089999910151364,3.1730058996040658,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9558232426643372,0,0,0,0
39.62111855033044,0.006720500320454854,3.1700104001579628,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9558232426643372,0,0,0,0
39.62610055017066,0.008733899923496075,3.1649965001906173,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9558232426643372,0,0,0,0
39.623060249708566,0.02681009962954987,3.1490900994693725,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9763435125350952,0,0,0,0
39.623060249708566,0.02681009962954987,3.1490900994693725,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9763435125350952,0,0,0,0
39.64767264964089,0.14535129967761728,3.0175026003584007,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9483272433280945,0,0,0,0
39.649660049820355,0.1473611001147177,3.0145023995346465,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9483272433280945,0,0,0,0
39.647623050150756,0.16643550029982823,2.9985960001195817,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9372313618659973,0,0,0,0
39.64855385027887,0.1925445999419182,2.973707500274678,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9372313618659973,0,0,0,0
39.64753915003406,0.19857289978313208,2.9677389994642813,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9634368419647217,0,0,0,0
39.65336414983224,0.2598372002769619,2.9059832996594763,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9764077663421631,0,0,0,0
39.65831565020123,0.2728992998532863,2.8900182997794324,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9764077663421631,0,0,0,0
39.660299250028096,0.27291359988953845,2.886009500191003,0,0,0,0,65535,5,0,0,0,1.0,0,48594.12447096939,0,1,0.9764077663421631,0,0,0,0
