x,y,z,synthetic,overlap,withheld,return_number,intensity,classification,scanner_channel,edge_of_flight_line,scan_angle,pc_ID,key_point,gps_time,scan_direction_flag,label_semantikarto,probability,point_source_id,user_data,number_of_returns,cluster_label
31.876419049939617,0.06738659981609463,8.291136800635226,0,0,0,0,47025,9,0,0,0,1.0,0,48482.06001784439,0,1,0.9999978542327881,0,0,0,0
31.8873367497925,0.0683494001717156,8.303217699237138,0,0,0,0,45814,9,0,0,0,1.0,0,48482.06001784439,0,1,0.9999951124191284,0,0,0,0
31.885581950170955,0.06745040005224373,8.269201499971906,0,0,0,0,47109,9,0,0,0,1.0,0,48482.06490065689,0,1,0.9999978542327881,0,0,0,0
31.896507250339194,0.06741920018598108,8.279279499842515,0,0,0,0,46809,9,0,0,0,1.0,0,48482.06490065689,0,1,0.9999978542327881,0,0,0,0
31.918334950295915,0.07334490026308489,8.3034531003189,0,0,0,0,44266,9,0,0,0,1.0,0,48482.06490065689,0,1,0.9999951124191284,0,0,0,0
32.83016965047213,0.17631320013705354,8.613256499092978,0,0,0,0,65535,9,0,0,0,1.0,0,48482.14497878189,0,1,0.9997543692588806,0,0,0,0
32.93272395012627,0.18511159984154418,8.677014300229004,0,0,0,0,65474,9,0,0,0,1.0,0,48482.15034987564,0,1,0.999572217464447,0,0,0,0
32.96949764996702,0.18501429967228755,8.708276599017292,0,0,0,0,65535,9,0,0,0,1.0,0,48482.15034987564,0,1,0.9999842643737793,0,0,0,0
32.98043054997937,0.18198309966215187,8.718345699552577,0,0,0,0,64476,9,0,0,0,1.0,0,48482.15034987564,0,1,0.9999842643737793,0,0,0,0
33.01619724997666,0.18188310009339734,8.750601000213825,0,0,0,0,55144,9,0,0,0,1.0,0,48482.15034987564,0,1,0.9999991655349731,0,0,0,0
31.91224674991339,0.06338979976135459,7.61335979867099,0,0,0,0,47314,9,0,0,0,1.0,0,48482.15523268814,0,1,0.9999785423278809,0,0,0,0
31.918159450305648,0.06935330015225365,7.62541990001024,0,0,0,0,47044,9,0,0,0,1.0,0,48482.15523268814,0,1,0.9999785423278809,0,0,0,0
31.934951750011567,0.0852618996784789,7.655587398387844,0,0,0,0,46842,9,0,0,0,1.0,0,48482.15523268814,0,1,0.9999420642852783,0,0,0,0
31.94384764958105,0.09221909972701997,7.66967180115447,0,0,0,0,46798,9,0,0,0,1.0,0,48482.15523268814,0,1,0.9999420642852783,0,0,0,0
32.99745944955697,0.19699239982292782,8.71451119866799,0,0,0,0,52212,9,0,0,0,1.0,0,48482.15523268814,0,1,0.9999842643737793,0,0,0,0
