x,y,z,synthetic,overlap,withheld,return_number,intensity,classification,scanner_channel,edge_of_flight_line,scan_angle,pc_ID,key_point,gps_time,scan_direction_flag,label_semantikarto,probability,point_source_id,user_data,number_of_returns,cluster_label
47.879983850093254,-0.015085399923523236,6.620173099447322,0,0,0,0,46922,9,0,0,0,8.0,0,52856.29134108658,0,1,0.9999568462371826,0,0,0,0
47.855958950126734,-0.011471699948760867,6.557509499624538,0,0,0,0,43098,9,0,0,0,8.0,0,52856.306386252596,0,1,0.9994916915893555,0,0,0,0
47.88506505010344,-0.006280899980699271,6.59321609976422,0,0,0,0,47058,9,0,0,0,8.0,0,52856.306386252596,0,1,0.9999568462371826,0,0,0,0
47.86173815009314,-0.013269500036082975,6.555414300611178,0,0,0,0,44624,9,0,0,0,8.0,0,52856.3114063942,0,1,0.9994916915893555,0,0,0,0
47.893049250095395,-0.012563600080692303,6.591036700138396,0,0,0,0,46707,9,0,0,0,8.0,0,52856.3114063942,0,1,0.9999568462371826,0,0,0,0
47.86612125000485,-0.01545630006816974,6.5493308997167725,0,0,0,0,47037,9,0,0,0,8.0,0,52856.3164265358,0,1,0.9994916915893555,0,0,0,0
47.903451949856986,-0.0055451999880298045,6.5969958009810465,0,0,0,0,46211,9,0,0,0,8.0,0,52856.3164265358,0,1,0.9999568462371826,0,0,0,0
47.85812944988552,-0.015946900072119293,6.199369500122131,0,0,0,0,46065,9,0,0,0,8.0,0,52856.416737815096,0,1,0.9999107122421265,0,0,0,0
47.89311404989143,-0.010406200059374609,6.240007700974948,0,0,0,0,47829,9,0,0,0,8.0,0,52856.416737815096,0,1,0.9995802044868469,0,0,0,0
47.898340250032994,-0.012995000036593993,6.229908099304303,0,0,0,0,47954,9,0,0,0,8.0,0,52856.4217579567,0,1,0.9995802044868469,0,0,0,0
47.90917014998629,-0.005059799898107629,6.233873099868532,0,0,0,0,45079,9,0,0,0,8.0,0,52856.4267780983,0,1,0.9995802044868469,0,0,0,0
47.86065865001379,-0.01446320002515465,6.115343299428881,0,0,0,0,46993,9,0,0,0,8.0,0,52856.446843405916,0,1,0.9994422793388367,0,0,0,0
47.8522968497904,-0.012327700055797492,5.7344149006058,0,0,0,0,47593,9,0,0,0,8.0,0,52856.54715468521,0,1,0.9997226595878601,0,0,0,0
47.884618750184266,-0.003193800027466938,5.7751317007030005,0,0,0,0,48009,9,0,0,0,8.0,0,52856.54715468521,0,1,0.9996265172958374,0,0,0,0
47.861650449982186,-0.015948000037371273,5.733251900336771,0,0,0,0,49579,9,0,0,0,8.0,0,52856.552174826815,0,1,0.9997226595878601,0,0,0,0
47.899450250135644,-0.0029093999101110733,5.78095039921592,0,0,0,0,46044,9,0,0,0,8.0,0,52856.552174826815,0,1,0.9996265172958374,0,0,0,0
47.86103244986728,-0.021172900004741924,5.722192101026598,0,0,0,0,48718,9,0,0,0,8.0,0,52856.55717970963,0,1,0.9998395442962646,0,0,0,0
47.89607045000191,-0.008937200017794501,5.763914199707873,0,0,0,0,45343,9,0,0,0,8.0,0,52856.557194968416,0,1,0.9996265172958374,0,0,0,0
47.85549735002003,-0.016020799910252168,5.706323800005199,0,0,0,0,49038,9,0,0,0,8.0,0,52856.56219985123,0,1,0.9998395442962646,0,0,0,0
