x,y,z,return_number,overlap,classification,number_of_returns,edge_of_flight_line,gps_time,pc_ID,key_point,probability,withheld,synthetic,scanner_channel,point_source_id,scan_angle,user_data,intensity,label_semantikarto,scan_direction_flag,cluster_label
0.2018661497668764,0.13865470054132006,4.944981398501539,0,0,9,0,0,53049.08194615479,3.0,0,0.9994984865188599,0,0,0,0,0,0,46482,1,0,1
0.21086124956157382,0.1326546995873888,4.956981500490074,0,0,9,0,0,53049.08194710846,3.0,0,0.9994984865188599,0,0,0,0,0,0,46487,1,0,1
0.21786495053378685,0.12965470036165505,4.966981499204077,0,0,9,0,0,53049.08194812174,3.0,0,0.9994984865188599,0,0,0,0,0,0,46793,1,0,1
0.22785944971337418,0.12565470035131682,4.978981299355385,0,0,9,0,0,53049.081949075415,3.0,0,0.9994984865188599,0,0,0,0,0,0,47137,1,0,1
0.2378616500385251,0.12065470018199004,4.9929814999266835,0,0,9,0,0,53049.081950088694,3.0,0,0.9994984865188599,0,0,0,0,0,0,47264,1,0,1
0.2488632503368438,0.11965470002300149,5.004981400169092,0,0,9,0,0,53049.08195104237,3.0,0,0.9999668598175049,0,0,0,0,0,0,46488,1,0,1
0.26186375058873557,0.11865469986401295,5.017981401312358,0,0,9,0,0,53049.08195205565,3.0,0,0.9999668598175049,0,0,0,0,0,0,45722,1,0,1
0.27886195015225806,0.12065470018199004,5.032981501038386,0,0,9,0,0,53049.08195300932,3.0,0,0.999238133430481,0,0,0,0,0,0,45193,1,0,1
0.2948608497498503,0.12565470035131682,5.044981299625771,0,0,9,0,0,53049.0819540226,3.0,0,0.999238133430481,0,0,0,0,0,0,42571,1,0,1
0.1738662498977977,0.28865469999057974,4.738981300504785,0,0,9,0,0,53049.08694358702,3.0,0,0.9716982841491699,0,0,0,0,0,0,31213,1,0,1
0.17086025000204902,0.27465470026720396,4.7479814000640586,0,0,9,0,0,53049.0869446003,3.0,0,0.9716982841491699,0,0,0,0,0,0,42231,1,0,1
0.16586304953345726,0.2576547000668624,4.759981498924747,0,0,9,0,0,53049.08694555397,3.0,0,0.9999052286148071,0,0,0,0,0,0,45483,1,0,1
0.16286465018775687,0.24465469987685923,4.7679814006199095,0,0,9,0,0,53049.08694656725,3.0,0,0.9999611377716064,0,0,0,0,0,0,46673,1,0,1
0.15986634967273816,0.23165469968685598,4.777981399333912,0,0,9,0,0,53049.086947520926,3.0,0,0.9999611377716064,0,0,0,0,0,0,47288,1,0,1
0.1638641501681621,0.21865469949685276,4.789981501322448,0,0,9,0,0,53049.086948534205,3.0,0,0.9999611377716064,0,0,0,0,0,0,47148,1,0,1
0.1638641501681621,0.2096546999428037,4.800981399191179,0,0,9,0,0,53049.08694948788,3.0,0,0.9999611377716064,0,0,0,0,0,0,46806,1,0,1
0.1648635501413299,0.19865470007077754,4.811981500369961,0,0,9,0,0,53049.08695050116,3.0,0,0.9999383687973022,0,0,0,0,0,0,46658,1,0,1
0.1648635501413299,0.18765469957313546,4.820981299655929,0,0,9,0,0,53049.08695145483,3.0,0,0.9999383687973022,0,0,0,0,0,0,46184,1,0,1
0.16886135004847597,0.17865469939347045,4.831981499361889,0,0,9,0,0,53049.08695246811,3.0,0,0.9999383687973022,0,0,0,0,0,0,45979,1,0,1
0.1738662498977977,0.17065469999840996,4.8439813996042975,0,0,9,0,0,53049.086953421785,3.0,0,0.9999485015869141,0,0,0,0,0,0,46180,1,0,1
0.17886354978534902,0.16465469967009463,4.855981399937809,0,0,9,0,0,53049.086954435064,3.0,0,0.9999485015869141,0,0,0,0,0,0,45550,1,0,1
0.18486024964606818,0.15565469949042962,4.867981500362421,0,0,9,0,0,53049.08695538874,3.0,0,0.9999485015869141,0,0,0,0,0,0,45266,1,0,1
0.19086455005683553,0.14965469978773027,4.879981399040907,0,0,9,0,0,53049.08695640202,3.0,0,0.9999485015869141,0,0,0,0,0,0,45984,1,0,1
0.19686124991755466,0.14465470024401944,4.889981400882756,0,0,9,0,0,53049.08695735569,3.0,0,0.9986812472343445,0,0,0,0,0,0,46464,1,0,1
0.20286554974004417,0.13765469975671557,4.901981399652343,0,0,9,0,0,53049.08695836897,3.0,0,0.9986812472343445,0,0,0,0,0,0,46108,1,0,1
