x_x,y_x,z_x,point_source_id,gps_time,pc_ID,classification,withheld,scan_angle,edge_of_flight_line,overlap,user_data,label_semantikarto,probability,return_number,scanner_channel,synthetic,intensity,number_of_returns,key_point,scan_direction_flag,cluster_label,x_y,y_y,z_y
51.92727850019499,-0.29197540012207013,2.592681000822509,0,55014.76118341226,2.0,5,0,0,0,0,0,1,0.5898716449737549,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92630570026239,-0.31589440002616076,2.5616174992458856,0,55014.76118341226,2.0,5,0,0,0,0,0,1,0.5898716449737549,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92738529992377,-0.3836628001577331,2.474438300199437,0,55014.76118341226,2.0,5,0,0,0,0,0,1,0.6791248321533203,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93041419977022,-0.40856950037761774,2.440372099308899,0,55014.76118341226,2.0,5,0,0,0,0,0,1,0.6791248321533203,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.94202609969194,-0.07678010013465625,2.9032521999339256,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.4892188310623169,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.94305610004374,-0.10268890021909227,2.86918359958302,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.4892188310623169,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93808169984936,-0.12462030001775404,2.841125100127943,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.48203137516975403,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.931112299993195,-0.1525405002696245,2.808051200286803,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.49710530042648315,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92719840027879,-0.22530109984923963,2.7158581000955717,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.5333841443061829,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93022339981393,-0.24622900017026328,2.6898026993756963,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.5333841443061829,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92725179990396,-0.2721394999745769,2.6547337004990705,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.5341295599937439,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.922307899837755,-0.3209861000135166,2.59460410031281,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.5898716449737549,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93139070050114,-0.3897350998810941,2.503422300176836,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.6791248321533203,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93041799960736,-0.41365679994955906,2.4733587003758233,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.6791248321533203,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93055529994277,-0.5322541000208751,2.321044499819763,0,55014.76606622476,2.0,5,0,0,0,0,0,1,0.8657887578010559,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.939065899771826,-0.1127621001834423,2.8951568994229193,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.4892188310623169,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93908880022572,-0.13269589994658876,2.8701038999633655,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.48203137516975403,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93311880011901,-0.15960970030819865,2.8350325005025034,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.49710530042648315,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.9251765998518,-0.2094568999433164,2.7739000989585483,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.5475683212280273,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.9262066002036,-0.23337889958740982,2.7448363998092784,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.5333841443061829,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92722889992851,-0.2543063000845569,2.7177810995615292,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.5333841443061829,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.930261600090546,-0.28121030023316596,2.6827102002223837,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.5333841443061829,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92734330028847,-0.3509751998316328,2.59252509995917,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.5898716449737549,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92756080005734,-0.5383393999454879,2.352028401124989,0,55014.77143731851,2.0,5,0,0,0,0,0,1,0.8657887578010559,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.938100799987666,-0.14475780031940716,2.893072199929456,0,55014.77632013101,2.0,5,0,0,0,0,0,1,0.48203137516975403,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93912309971258,-0.16468250020725866,2.8650193996142015,0,55014.77632013101,2.0,5,0,0,0,0,0,1,0.48203137516975403,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93615530011819,-0.19060630005403378,2.8349505007707387,0,55014.77632013101,2.0,5,0,0,0,0,0,1,0.49710530042648315,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92718309997762,-0.21453670029804128,2.804886899845857,0,55014.77632013101,2.0,5,0,0,0,0,0,1,0.5475683212280273,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.91621210033812,-0.24146919970295522,2.7748147001990695,0,55014.77632013101,2.0,5,0,0,0,0,0,1,0.5475683212280273,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92626759998149,-0.28828609969974633,2.709691099216842,0,55014.77632013101,2.0,5,0,0,0,0,0,1,0.6294423937797546,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92729370050044,-0.31021610041648384,2.6836329000630954,0,55014.77632013101,2.0,5,0,0,0,0,0,1,0.6294423937797546,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93057060024393,-0.5474101003455341,2.380004500750929,0,55014.77632013101,2.0,5,0,0,0,0,0,1,0.90264493227005,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93713570020351,-0.17475869991161153,2.8929925996580588,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.48203137516975403,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93816560008115,-0.2026675000891463,2.8589186991408337,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.5022470355033875,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93119239990939,-0.22460629977764424,2.8328604999870874,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.5475683212280273,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92322350030804,-0.2525223997208911,2.7977857997229005,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.5475683212280273,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92324640028349,-0.2704613997370207,2.774738400730997,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.5475683212280273,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.927305200007574,-0.3222795998538933,2.70760109955706,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.6294423937797546,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92141149997993,-0.41497089959810934,2.5883550997023157,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.6025422215461731,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92654989984385,-0.5325679997729997,2.4380437000561663,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.8541387915611267,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.9275798997172,-0.559476900426481,2.4039726991210246,0,55014.78120294351,2.0,5,0,0,0,0,0,1,0.90264493227005,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.9361744002565,-0.2097570000946843,2.891900100065782,0,55014.78657403726,2.0,5,0,0,0,0,0,1,0.5010887980461121,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93420600041157,-0.23766920024313687,2.8578258005750534,0,55014.78657403726,2.0,5,0,0,0,0,0,1,0.5022470355033875,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92822830015643,-0.25860419955046204,2.830770100229932,0,55014.78657403726,2.0,5,0,0,0,0,0,1,0.5475683212280273,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92525670024645,-0.28252540006063176,2.7997064997528343,0,55014.78657403726,2.0,5,0,0,0,0,0,1,0.5809776782989502,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92028610036766,-0.3064513002962631,2.7696428999518217,0,55014.78657403726,2.0,5,0,0,0,0,0,1,0.5809776782989502,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92734330028847,-0.3562742000454987,2.70551119992162,0,55014.78657403726,2.0,5,0,0,0,0,0,1,0.6294423937797546,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92144960026083,-0.448968099829965,2.5872655997164653,0,55014.78657403726,2.0,5,0,0,0,0,0,1,0.8228906393051147,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.932561800068584,-0.5446275000882346,2.463012300323588,0,55014.78657403726,2.0,5,0,0,0,0,0,1,0.8541387915611267,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93223759960975,-0.26668440040854063,2.8627491999189014,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.5022470355033875,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.921293199787115,-0.3165401995639144,2.8036166008022994,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.5809776782989502,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.921293199787115,-0.3165401995639144,2.8036166008022994,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.5809776782989502,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92032810000296,-0.34444590014290355,2.7675423999837436,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.5809776782989502,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.931375500195685,-0.38628820022866006,2.7124319988608474,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.6260086894035339,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93243209988591,-0.43412280006592346,2.650305299152237,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.5485010743141174,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.9304598997254,-0.4600375998959464,2.617236699477417,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.5500730276107788,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92548560000518,-0.48097149996255695,2.5901810002561647,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.8228906393051147,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92251770041508,-0.5088874001887181,2.5571066002933094,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.8228906393051147,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92554279994594,-0.5318046000694671,2.5270463001717527,0,55014.79145684976,2.0,5,0,0,0,0,0,1,0.8321528434753418,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93125340016574,-0.28376219990170215,2.8917041995799924,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.501929759979248,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92136570002904,-0.38044729983828074,2.768447500035532,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.6316635608673096,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.9273929000765,-0.40336129973077867,2.73838669979226,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.6260086894035339,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93641849984223,-0.42627190018352135,2.708326399670703,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.6260086894035339,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93644520013327,-0.44919250003518796,2.678265599427431,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.5485010743141174,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93347359974484,-0.4741162999682043,2.6481996001660515,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.5500730276107788,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.932500799812246,-0.4980379001781265,2.6181360003650394,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.5500730276107788,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93052860013018,-0.520960600246167,2.588075198997898,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.8321528434753418,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92755699974175,-0.5448844002654245,2.5580116003207545,0,55014.79633966226,2.0,5,0,0,0,0,0,1,0.8321528434753418,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.926378200025866,-0.3925370997849847,2.80441579979978,0,55014.80122247476,2.0,5,0,0,0,0,0,1,0.6316635608673096,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92746160048128,-0.4642949002246675,2.713225400941899,0,55014.80122247476,2.0,5,0,0,0,0,0,1,0.5717988610267639,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93349259988743,-0.4901982001218119,2.67915730071271,0,55014.80122247476,2.0,5,0,0,0,0,0,1,0.5500730276107788,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.93251230027627,-0.5101304996165852,2.6531044006014133,0,55014.80122247476,2.0,5,0,0,0,0,0,1,0.861976146697998,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.930547700268484,-0.5380424997823708,2.6190300999868157,0,55014.80122247476,2.0,5,0,0,0,0,0,1,0.861976146697998,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92757220004721,-0.5589768999384392,2.5929747003908092,0,55014.80122247476,2.0,5,0,0,0,0,0,1,0.8321528434753418,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
51.92842289994985,-0.4355347000027467,2.8043018001452804,0,55014.80659356851,2.0,5,0,0,0,0,0,1,0.6316635608673096,0,0,0,65535,0,0,0,1,51.93153065309096,-0.2800851755931397,2.612553036791064
